ano;mes;data;semana_ano;semana_mes;canal;commodity;categoria;segmento;holding;banner;uf;cidade;regional;faturamento;qtd_toneladas;qtd_unidades;# Records
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;FEIRA DE SANTANA;NE;1,19;2,51316E-05;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;RECIFE;NE;15,52;0,000460689;4;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;SAO MIGUEL;NE;11,99;0,000350509;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;PEDRINHAS;NE;20,9;0,000696812;6;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);REDE SMART (MARTINS);BA;CAMPO FORMOSO;NE;4,5601;0,000145186;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;SOLANEA;NE;14,05;0,000373104;9;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;SAO JOAQUIM DO MONTE;NE;5,49;0,000129859;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;CARPINA;NE;25,57;0,000834939;7;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;LAGOA DO CARRO;NE;6,37;0,000160588;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;PEDRO II;NE;2;5,02633E-05;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;AMARGOSA;NE;19,76;0,000280175;4;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNI COMPRA SUPERM LTDA;UNI COMPRA SUPERM LTDA;PE;CARUARU;NE;76,05;0,001538216;23;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;FORTALEZA;NE;401,22;0,00768901;101;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;COML PRAIAS BELAS LTDA;COML PRAIAS BELAS LTDA;RN;MACAIBA;NE;39,36;0,000957871;19;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNI COMPRA SUPERM LTDA;LOJA VI;AL;ARAPIRACA;NE;109,78;0,001899604;29;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;PACAJUS;NE;55,4533;0,001552245;12;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;IGUATU;NE;9,09;0,000230482;5;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;JAGUARIBE;NE;4,2157;5,01933E-05;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;PARIPIRANGA;NE;2,99;3,96192E-05;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;PORTO REAL DO COLEGIO;NE;1,98;5,02633E-05;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;SAO PAULO DO POTENGI;NE;3,79;0,000110439;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;CRATEUS;NE;11,1461;0,000276136;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;JUAZEIRO DO NORTE;NE;132,6;0,00301682;59;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;LIMOEIRO DO NORTE;NE;31,06;0,000956289;10;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;CAPIM GROSSO;NE;4,29;0,000145186;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;QUIXERAMOBIM;NE;9,98;0,000259651;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;CRATO;NE;11,16;0,000227533;4;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;COML PRAIAS BELAS LTDA;COML PRAIAS BELAS LTDA;RN;PARNAMIRIM;NE;58,59;0,001860542;14;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;CUPIRA;NE;11,7;0,000196659;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;CE;AMONTADA;NE;3,58;6,57396E-05;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;GUAIUBA;NE;4,99;0,000145186;1;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;MERC FARIAS LTDA;MERC FARIAS LTDA;PB;CAMPINA GRANDE;NE;343,5;0,012456693;257;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;PAULO AFONSO;NE;129,1597;0,003512688;38;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;MISSAO VELHA;NE;9,58;0,000259718;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;ITAITINGA;NE;43,16;0,001012495;15;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;REDE MENOR PRECO SUPERM LTDA;REDE MENOR PRECO SUPERM LTDA;PB;JOAO PESSOA;NE;543,05;0,016600875;195;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;VALENCA;NE;18,61;0,000410081;6;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;ANGICOS;NE;24,42;0,000759208;6;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;ARACAJU;NE;59,58;0,00132683;14;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;CAUCAIA;NE;6,19;0,00012982;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;REDENCAO;NE;4,59;0,000145186;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;ALTO LONGA;NE;10,98;0,000400811;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;MARITUBA;NE;4,1;0,000129723;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;ACU;NE;3,49;0,000110325;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;TOBIAS BARRETO;NE;10,27;0,000330918;3;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO PADRAO;MERC FARIAS LTDA;LOJA VI;PB;CAMPINA GRANDE;NE;83,79;0,004300752;171;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;PAULISTANA;NE;3,8;0,000145186;1;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;SUPER ALTERNATIVO DE ALIM LTDA;SUPER ALTERNATIVO DE ALIM LTDA;RN;MOSSORO;NE;17,05;0,000228336;11;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;SANTA LUZIA;NE;0,84;2,51316E-05;1;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;CER QUEIROZ LTDA;LOJA VI;PB;SAO BENTO;NE;1,96;5,02633E-05;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;SURUBIM;NE;43,39;0,001055643;11;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNI COMPRA SUPERM LTDA;UNI COMPRA SUPERM LTDA;AL;ARAPIRACA;NE;119,17;0,002568105;30;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;ARAUA;NE;3,89;0,000110325;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;CAPELA;NE;2,97;7,53949E-05;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;EUSEBIO;NE;10,48;0,000259543;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;SALVADOR;NE;5146,8649;0,090765868;1079;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;LAGOA GRANDE;NE;4,39;0,000129859;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;BONITO;NE;26,05;0,000664486;5;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;CICERO DANTAS;NE;43,6349;0,000974694;24;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;BELO JARDIM;NE;4,49;0,000129859;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;AL;PIRANHAS;NE;7,54;0,000240184;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;IPU;NE;1,15;2,51766E-05;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;VITORIA DA CONQUISTA;NE;24,73;0,000559894;5;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;OUROLANDIA;NE;7,98;0,000259718;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;CAPANEMA;NE;2,78;5,02633E-05;2;1
2020;1;20/01/2020;4;3;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;ITAO SUPERM IMP E EXP S A;ITAO SUPERM IMP E EXP S A;BA;ILHEUS;NE;10,85;0,000261214;5;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;ITAPOROROCA;NE;16,97;0,000443171;13;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;PACATUBA;NE;24,53;0,00054207;10;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;SAO SEBASTIAO;NE;9,35;0,000265316;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;PE;OURICURI;NE;17,55;0,000435557;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;CAJAZEIRAS;NE;11,36;0,000472147;6;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;NATAL;NE;94,47;0,002465125;39;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;UNIAO DOS PALMARES;NE;10,18;0,000315503;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;NOSSA SENHORA DA GLORIA;NE;15,82;0,00024261;7;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;GRAVATA;NE;4,29;0,000129723;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;ANANINDEUA;NE;4,76;8,1092E-05;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;CAMPO MAIOR;NE;81,88;0,002152975;62;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;JUAZEIRO;NE;7,67;0,000180122;3;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;JAGUARETAMA;NE;4,99;5,01933E-05;1;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;BELEM;NE;19,6;0,000596404;8;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;TOUROS;NE;7,78;0,000259446;2;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;SE;CANINDE DE SAO FRANCISCO;NE;25,4967;0,000809696;6;1
2020;1;20/01/2020;4;3;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;ACOPIARA;NE;14,49;0,000346492;9;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;POMBAL;NE;3,99;0,000110325;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;ARACATI;NE;2,78;5,02633E-05;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;LAGARTO;NE;14,6;0,000580743;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;LAGOA DO CARRO;NE;4,98;8,1092E-05;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;PALMARES;NE;4,79;0,000110325;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNI COMPRA SUPERM LTDA;UNI COMPRA SUPERM LTDA;AL;BARRA DE SAO MIGUEL;NE;9,06;0,000180066;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;BELEM;NE;44,59;0,001155684;14;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;EUSEBIO;NE;23,06;0,000439653;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;JOAO PESSOA;NE;352,0085;0,007826677;122;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;ARAPIRACA;NE;36,14;0,001277573;22;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;JUAZEIRO;NE;3,57;7,53949E-05;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;FORTALEZA;NE;383,79;0,007432395;123;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;DELMIRO GOUVEIA;NE;10,76;0,000325308;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;ALTOS;NE;8;0,000256891;3;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;CER QUEIROZ LTDA;LOJA VI;RN;MOSSORO;NE;13,15;0,000352473;14;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;PIRIPIRI;NE;5,03;0,000160588;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;LAGOA GRANDE;NE;22,98;0,000648984;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;NOSSA SENHORA DA GLORIA;NE;38,71;0,00105081;15;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;REDENCAO;NE;5,6;0,00012982;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;CER QUEIROZ LTDA;LOJA VI;PB;SAO BENTO;NE;2,94;7,53949E-05;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;ACU;NE;3,49;0,000110325;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;OUROLANDIA;NE;11,97;0,000389577;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;SAO JOAQUIM DO MONTE;NE;7,98;0,000259718;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;MARITUBA;NE;26,66;0,000900463;7;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;FEIRA DE SANTANA;NE;0;0;0;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;ESTANCIA;NE;32,52;0,001076233;10;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;TIANGUA;NE;45,5523;0,00151983;11;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;BARRA DE GUABIRABA;NE;5,19;0,000110325;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;TERESINA;NE;35,39;0,000872676;23;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;HORIZONTE;NE;9,44;0,000195379;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;SAO JOSE DE MIPIBU;NE;4,45;0,000125883;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;LIMOEIRO DO NORTE;NE;32,48;0,000905715;14;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;CORURIPE;NE;4,98;0,000170317;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;PA;ANANINDEUA;NE;16,972;0,000590251;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;UMBURANAS;NE;7,89;0,000205254;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;JARDIM DO SERIDO;NE;12,87;0,000389577;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;PIANCO;NE;3;7,53949E-05;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;SANTALUZ;NE;11,915;0,000414258;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;SANTO ANTONIO;NE;3,79;0,000110439;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;BELO JARDIM;NE;4,49;0,000129859;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;SAO MIGUEL DO GOSTOSO;NE;17,96;0,000534762;4;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;COML PRAIAS BELAS LTDA;COML PRAIAS BELAS LTDA;RN;MACAIBA;NE;6,99;0,000125633;4;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;FEIRA DE SANTANA;NE;25,85;0,000649127;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;IPU;NE;17,25;0,00037738;15;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;UNI COMPRA SUPERM LTDA;UNI COMPRA SUPERM LTDA;PE;CARUARU;NE;50,5;0,001273186;22;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;LIMOEIRO;NE;9,6012;0,000275045;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;TENENTE ANANIAS;NE;3,79;5,02074E-05;1;1
2020;1;27/01/2020;5;4;VAREJO DIRETO;FR;BISCOITOS;VAREJO BASE;REDE MENOR PRECO SUPERM LTDA;REDE MENOR PRECO SUPERM LTDA;PB;CABEDELO;NE;92,51;0,001818745;49;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;PARIPIRANGA;NE;18,56;0,000280242;8;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;MOSSORO;NE;20,83;0,000663475;11;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;VITORIA DA CONQUISTA;NE;18,6984;0,000480299;6;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;CAJAZEIRAS;NE;8,19;0,000330916;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;CAMPO MAIOR;NE;98,86;0,002958217;67;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;SE;CANINDE DE SAO FRANCISCO;NE;46,33;0,001321153;19;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;BAYEUX;NE;12,37;0,000400697;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;PIRACURUCA;NE;1,98;5,02633E-05;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;UNIAO DOS PALMARES;NE;4,9;0,000154855;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;CACIMBA DE DENTRO;NE;6,6;0,00022065;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;CASCAVEL;NE;9,18;0,000290372;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;GUAIUBA;NE;6,9;0,000125793;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PE;CARUARU;NE;5,6;0,000170317;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;AL;PENEDO;NE;28,65;0,000904805;7;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;SE;CANINDE DE SAO FRANCISCO;NE;16,87;0,000485821;5;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;LAURO DE FREITAS;NE;288,41;0,006893283;83;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;CE;ACOPIARA;NE;41,133;0,001285322;10;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;REDE SMART (MARTINS);LOJA VI;BA;SITIO DO QUINTO;NE;4,29;6,69014E-05;3;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;SALVADOR;NE;6218,9199;0,105506791;1346;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PA;ALTAMIRA;NE;2,38;5,02633E-05;2;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;QUEIMADA NOVA;NE;1,1;2,51316E-05;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;CATOLE DO ROCHA;NE;52,0253;0,001433328;25;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PB;ITAPOROROCA;NE;44,27;0,0011633;33;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;GOIANINHA;NE;37,28;0,001184458;12;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;BA;SIMOES FILHO;NE;43,02;0,000452068;9;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;PI;PEDRO II;NE;1;2,51316E-05;1;1
2020;1;27/01/2020;5;4;LOJA VI;FR;BISCOITOS;LOJA VI;LOJA VI;LOJA VI;RN;SERRA DO MEL;NE;10,29;0,000365836;3;1
